Campus,Term,Career,Class Nbr,Subject,Catalog Nbr,Title,Class Section,Course ID,Component Units,Facility ID,Meeting Start,Meeting End,Standard Meeting Pattern,Last Name,Initials,Enrollment Capacity,Enrollment Total,Learning Mode Descr
SDSU,Fall 2023,UGRD,5679,A E,123,The Aerospace Engineer,1001,4039,1,HT140,1:00 PM,1:50 PM,W,Fogel,G,190,186,Face-to-face
SDSU,Fall 2023,UGRD,6514,M E,190,Computer-Aided Design,6002,37991,1,E221,6:00 PM,8:40 PM,F,Lee,A,40,40,Face-to-face
SDSU,Fall 2023,UGRD,6518,M E,200,Statics,2001,36647,3,HH214,9:30 AM,10:45 AM,TR,Adibi Sedeh,S,80,80,Face-to-face
SDSU,Fall 2023,UGRD,6734,M E,220,Dynamics,1001,36648,3,SH123,4:00 PM,5:15 PM,MW,Naseradinmousavi,P,70,26,Face-to-face
SDSU,Fall 2023,UGRD,6735,M E,220,Dynamics,2001,36648,3,PSFA350,2:00 PM,3:15 PM,TR,Pakravan,A,80,61,Face-to-face
SDSU,Fall 2023,UGRD,5878,A E, 460A,Aerosp Engr Applications,2001,36811,1,M245,8:00 AM,8:50 AM,M,Machuca Varela,P,60,52,Face-to-face
SDSU,Fall 2023,UGRD,5879,A E, 460A,Aerosp Engr Applications,2002,36811,1,M245,9:00 AM,9:50 AM,M,Machuca Varela,P,60,52,Face-to-face
SDSU,Fall 2023,UGRD,5880,A E, 460A,Aerosp Engr Applications,2003,36811,1,M245,10:00 AM,10:40 AM,M,Machuca Varela,P,60,52,Face-to-face
SDSU,Fall 2023,UGRD,5881,A E,499,Special Study,1001,33692,3,,,,ARR,Lu,P,5,0,Face-to-face
SDSU,Fall 2023,UGRD,5883,A E,535,Mech of Composites Struct,1001,38018,3,GMCS329,7:00 PM,8:15 PM,TR,Capriotti,M,40,9,Face-to-face
SDSU,Fall 2023,UGRD,5884,A E,550,Viscous Flow,1001,34188,3,PS140,12:30 PM,1:45 PM,MW,Jacobs,G,25,24,Face-to-face
SDSU,Fall 2023,GRAD,5889,A E,601,Computational Fluid Mech,1001,15446,3,AH3127,3:30 PM,4:45 PM,TR,Popov,P,30,10,Face-to-face
SDSU,Fall 2023,GRAD,7800,CIV E,797,Independent Research,1001,23594,3,,,,ARR,Zhao,D,1,0,Face-to-face
SDSU,Fall 2023,GRAD,11151,M E,696,Intro to Mcro/Nanofluidcs,1001,39020,3,E201,7:00 PM,8:15 PM,TR,Park,S,40,9,Face-to-face
SDSU,Fall 2023,GRAD,12179,M E,797,Research,3007,2344,3,,,,ARR,Camacho,J,10,2,Face-to-face
SDSU,Fall 2023,GRAD,12187,CIV E,620,Traffic Flow Control,1,23451,3,E132,1:00 PM,3:40 PM,T,Ghanipoor Machiani,S,8,8,Face-to-face
SDSU,Fall 2023,GRAD,11767,A E,600,Est of Dynamic Systems,1001,38172,3,E427,7:00 PM,8:15 PM,MW,Bani Younes,A,25,12,Face-to-face
SDSU,Fall 2023,UGRD,12808,A E, 460A,Aerosp Engr Applications,3003,36811,1,M245,10:00 AM,10:50 AM,M,Machuca Varela,P,30,0,Face-to-face
SDSU,Fall 2023,UGRD,12809,A E, 460A,Aerosp Engr Applications,3002,36811,1,M245,9:00 AM,9:50 AM,M,Machuca Varela,P,30,0,Face-to-face
SDSU,Fall 2023,GRAD,13014,E E, 799A,Thesis or Project,2,1142,3,,,,ARR,Paolini,C,10,0,Face-to-face
SDSU,Fall 2023,GRAD,13014,E E, 799A,Thesis or Project,2,1142,3,,,,ARR,Dallo,B,10,0,Face-to-face
SDSU,Fall 2023,GRAD,13014,E E, 799A,Thesis or Project,2,1142,3,,,,ARR,Sanchez,C,10,0,Face-to-face
SDSU,Fall 2023,GRAD,13014,E E, 799A,Thesis or Project,2,1142,3,,,,ARR,Fakhoury,S,10,0,Face-to-face
SDSU,Fall 2023,GRAD,13014,E E, 799A,Thesis or Project,2,1142,3,,,,ARR,Flandez,A,10,0,Face-to-face
SDSU,Fall 2023,GRAD,2384,E E,645,Antennas & Propagation,1001,36404,3,LH340,5:30 PM,6:45 PM,TR,Sharma,S,40,15,Face-to-face
SDSU,Fall 2023,GRAD,2385,E E,650,Modern Commun Theory I,1001,1130,3,E427,3:30 PM,4:45 PM,TR,Nagaraj,S,40,21,Face-to-face
SDSU,Fall 2023,GRAD,2388,E E,662,Wireless Sensor Networks,1001,29405,3,SH104,4:00 PM,5:15 PM,MW,Ozturk,Y,40,7,Face-to-face
SDSU,Fall 2023,GRAD,2389,E E,671,Vlsi Testing,1001,38776,3,AH2134,2:00 PM,3:15 PM,MW,Huang,K,20,15,Face-to-face
SDSU,Fall 2023,UGRD,2542,E E,310,Circuit Analysis II,2001,39336,3,E300,8:00 AM,9:15 AM,TR,Manshadi,S,49,25,Face-to-face
SDSU,Fall 2023,UGRD,2543,E E, 584L,Power Electronics Lab,1001,35893,1,E101G,11:00 AM,1:40 PM,W,Sabzehgar,R,16,4,Face-to-face
SDSU,Fall 2023,UGRD,2809,E E,499,Special Study,1001,1098,1,,,,ARR,Sharma,S,0,0,Face-to-face
SDSU,Fall 2023,UGRD,2810,E E,499,Special Study,3001,1098,3,,,,ARR,,,10,0,Face-to-face
SDSU,Fall 2023,UGRD,2811,E E,499,Special Study,3002,1098,3,,,,ARR,,,10,0,Face-to-face
SDSU,Fall 2023,UGRD,2812,E E,499,Special Study,3003,1098,3,,,,ARR,,,10,0,Face-to-face
SDSU,Fall 2023,UGRD,2813,E E,499,Special Study,3004,1098,3,,,,ARR,,,10,0,Face-to-face
SDSU,Fall 2023,UGRD,7102,CIV E,444,Applied Hydraulics,2001,37146,2,SSW3620,10:00 AM,10:50 AM,MW,Davani,H,35,35,Face-to-face
SDSU,Fall 2023,UGRD,7103,CIV E,444,Applied Hydraulics,2002,37146,1,EIS008,12:00 PM,2:40 PM,W,Davani,H,35,35,Face-to-face
SDSU,Fall 2023,UGRD,7104,CIV E,444,Applied Hydraulics,3001,37146,2,SSW3620,11:00 AM,11:50 AM,MW,Davani,H,35,34,Face-to-face
SDSU,Fall 2023,UGRD,7105,CIV E,444,Applied Hydraulics,3002,37146,1,EIS008,3:00 PM,5:40 PM,W,Davani,H,35,34,Face-to-face
SDSU,Fall 2023,UGRD,7107,CIV E,462,Geotechnical Engineering,1001,23421,3,ONLINE,,,ARR,Valdes,J,45,45,"Asynchronous with mtgs, Hybrid"
SDSU,Fall 2023,UGRD,7107,CIV E,462,Geotechnical Engineering,1001,23421,3,P145,10:00 AM,10:50 AM,F,Valdes,J,45,45,"Asynchronous with mtgs, Hybrid"
SDSU,Fall 2023,UGRD,7108,CIV E,462,Geotechnical Engineering,1002,23421,3,E423B,8:00 AM,9:15 AM,TR,Miletic,M,45,27,Face-to-face
SDSU,Fall 2023,UGRD,2223,COMPE,375,Embedded Syst Programming,1003,34671,1,E207,1:00 PM,3:40 PM,F,Kocal,C,30,30,Face-to-face
SDSU,Fall 2023,UGRD,2224,COMPE,375,Embedded Syst Programming,1004,34671,1,E207,4:00 PM,6:40 PM,F,Kocal,C,30,9,Face-to-face
SDSU,Fall 2023,UGRD,2225,COMPE,470,Digital Circuits,1001,19836,3,OP201,2:00 PM,3:15 PM,TR,Alimohammad,A,98,48,Face-to-face
SDSU,Fall 2023,UGRD,2226,COMPE,475,Microprocessors,1001,39334,3,PSFA350,3:30 PM,4:45 PM,TR,Arnold,K,55,42,Face-to-face
SDSU,Fall 2023,UGRD,2228,COMPE,560,Computer & Data Networks,1001,30569,3,PSFA310,5:30 PM,6:45 PM,TR,Xie,J,50,50,Face-to-face
GLBL,Fall 2023,UGRD,12444,E E,558,Digital Communications,1,26877,3,ONLINE,,,ARR,Nguyen,H,30,25,Asynchronous no meetings AB386
GLBL,Fall 2023,UGRD,12445,E E,581,Power System Dynamics,1,30514,3,ONLINE,,,ARR,Ghoudjehbaklou,H,30,7,Asynchronous no meetings AB386
GLBL,Fall 2023,UGRD,12446,E E,584,Power Electronics,1,35892,3,ONLINE,,,ARR,Sabzehgar,R,30,17,Asynchronous no meetings AB386
GLBL,Fall 2023,GRAD,12447,E E,652,Prin & App of Info Theory,1,9437,3,ONLINE,,,ARR,Nagaraj,S,30,14,Asynchronous no meetings AB386
GLBL,Fall 2023,GRAD,12448,E E,798,Special Study,1,1141,3,ONLINE,,,ARR,Nagaraj,S,30,1,Asynchronous no meetings AB386
GLBL,Fall 2023,GRAD,12449,E E,660,High Speed Net Design,1,27071,3,ONLINE,,,ARR,Al Ajrawi,S,30,5,Asynchronous no meetings AB386
GLBL,Fall 2023,UGRD,12338,CON E,330,Princ of Engin Economy,1,37979,3,ONLINE,,,ARR,Akhavian,R,30,7,Asynchronous no meetings AB386
GLBL,Fall 2023,UGRD,12339,A E,340,Fluid Mechanics,1,38493,3,ONLINE,,,ARR,Sepulveda Oyarzun,I,30,16,Asynchronous no meetings AB386
GLBL,Fall 2023,UGRD,12340,CIV E,321,Structural Analysis I,1,34027,3,ONLINE,,,ARR,Patel,A,30,18,Asynchronous no meetings AB386
GLBL,Fall 2023,UGRD,12345,CON E,101,Construction & Culture,1,37470,3,ONLINE,,,ARR,Alves,T,30,19,Asynchronous no meetings AB386
GLBL,Fall 2023,UGRD,12346,CIV E,100,Intro to Civil Engineerng,1,25092,1,ONLINE,,,ARR,Castellanos,C,30,17,Asynchronous no meetings AB386
SDSU,Fall 2023,GRAD,13061,E E, 799B,Thesis or Project Exten,2,1143,0,,,,ARR,Paolini,C,10,1,Face-to-face
SDSU,Fall 2023,GRAD,13061,E E, 799B,Thesis or Project Exten,2,1143,0,,,,ARR,Dallo,B,10,1,Face-to-face
SDSU,Fall 2023,GRAD,13061,E E, 799B,Thesis or Project Exten,2,1143,0,,,,ARR,Sanchez,C,10,1,Face-to-face
SDSU,Fall 2023,GRAD,13061,E E, 799B,Thesis or Project Exten,2,1143,0,,,,ARR,Fakhoury,S,10,1,Face-to-face
SDSU,Fall 2023,GRAD,13061,E E, 799B,Thesis or Project Exten,2,1143,0,,,,ARR,Flandez,A,10,1,Face-to-face
SDSU,Fall 2023,UGRD,4350,E E, 380L,Elec Energy Convers Lab,1001,36136,1,E101H,11:00 AM,1:40 PM,M,Betancourt,R,16,13,Face-to-face
SDSU,Fall 2023,GRAD,12754,A E,600,Seminar,1002,33758,3,PSFA326,2:00 PM,3:15 PM,M,Machuca Varela,P,25,5,Face-to-face
SDSU,Fall 2023,GRAD,11874,CIV E,696,Soil Multi-Physics,1002,38575,3,LSS246,4:00 PM,6:40 PM,W,Miletic,M,30,6,Face-to-face
SDSU,Fall 2023,GRAD,11880,E E,655,Modem Design,1002,36637,3,E328,9:00 AM,9:50 AM,MWF,Nguyen,H,20,6,Face-to-face
SDSU,Fall 2023,GRAD,11883,CON E,655,Design&Portfolio Mngmt,1001,29490,3,E328,7:00 PM,9:40 PM,M,Umstot,D,20,12,Face-to-face
SDSU,Fall 2023,UGRD,6781,M E,350,Thermodynamics,2001,37998,3,HH221,9:30 AM,10:45 AM,TR,Camacho,J,90,87,Face-to-face
SDSU,Fall 2023,UGRD,6782,M E,360,Fluids Engineering,1001,37999,3,LH343,5:30 PM,6:45 PM,TR,Lehman,A,80,62,Face-to-face
SDSU,Fall 2023,UGRD,6783,M E,360,Fluids Engineering,2001,37999,3,PS130,3:30 PM,4:45 PM,MW,Lehman,A,80,79,Face-to-face
SDSU,Fall 2023,UGRD,6784,M E,420,Fundamentals Manufacturng,1001,37873,3,M120,4:00 PM,5:15 PM,TR,Wield,P,70,70,Face-to-face
SDSU,Fall 2023,UGRD,6786,M E,420,Fundamentals Manufacturng,2001,37873,3,GMCS309,5:30 PM,6:45 PM,MW,Heydari Gharahcheshmeh,M,60,58,Face-to-face
SDSU,Fall 2023,UGRD,7048,CIV E,401,Civil Engin and Society,1002,25098,1,SH119,9:00 AM,9:50 AM,W,Faraone,G,50,40,Face-to-face
SDSU,Fall 2023,UGRD,7049,CIV E,421,Reinforced Concrete Desgn,1001,23417,3,LH437,12:30 PM,1:45 PM,TR,Bayasi,M,70,70,Face-to-face
SDSU,Fall 2023,UGRD,7000,CIV E,100,Intro to Civil Engineerng,1001,25092,1,SHW011,12:00 PM,12:50 PM,W,Prince,J,216,170,Face-to-face
SDSU,Fall 2023,UGRD,7001,CIV E,160,Stat Meth Built Environ,1001,31494,3,LSS365,9:30 AM,10:45 AM,TR,Jahangiri,A,60,45,Face-to-face
SDSU,Fall 2023,UGRD,7002,CIV E,160,Stat Meth Built Environ,1002,31494,3,PS130,2:00 PM,3:15 PM,TR,Jahangiri,A,60,45,Face-to-face
SDSU,Fall 2023,UGRD,7003,CIV E,218,Survey Civ Eng & Constrct,1001,37900,2,LH347,3:00 PM,4:50 PM,F,Urquhart,B,50,32,Face-to-face
SDSU,Fall 2023,UGRD,7004,CIV E,218,Survey Civ Eng & Constrct,1002,37900,1,E201,11:00 AM,1:40 PM,F,Urquhart,B,25,20,Face-to-face
SDSU,Fall 2023,UGRD,7686,A E,499,Special Study,2003,33692,2,,,,ARR,Katz,J,5,0,Face-to-face
SDSU,Fall 2023,UGRD,7687,A E,499,Special Study,2004,33692,2,,,,ARR,Venkataraman,S,5,0,Face-to-face
SDSU,Fall 2023,UGRD,7688,A E,499,Special Study,2005,33692,2,,,,ARR,Liu,X,5,0,Face-to-face
SDSU,Fall 2023,UGRD,7689,A E,499,Special Study,2006,33692,2,,,,ARR,Bani Younes,A,5,0,Face-to-face
SDSU,Fall 2023,UGRD,7690,A E,499,Special Study,2007,33692,2,,,,ARR,Chen,J,5,0,Face-to-face
SDSU,Fall 2023,UGRD,7691,A E,499,Special Study,2008,33692,2,,,,ARR,Popov,P,5,0,Face-to-face
SDSU,Fall 2023,UGRD,7692,A E,499,Special Study,2009,33692,2,,,,ARR,Capriotti,M,5,0,Face-to-face
SDSU,Fall 2023,UGRD,7693,A E,499,Special Study,2010,33692,2,,,,ARR,Lu,P,5,0,Face-to-face
SDSU,Fall 2023,UGRD,7694,A E,499,Special Study,3001,33692,3,,,,ARR,Demasi,L,5,0,Face-to-face
SDSU,Fall 2023,UGRD,7695,CIV E,499,Special Study,1001,23434,3,,,,ARR,Zhao,D,1,0,Face-to-face
SDSU,Fall 2023,UGRD,7696,A E,499,Special Study,3002,33692,3,,,,ARR,Jacobs,G,5,0,Face-to-face
SDSU,Fall 2023,UGRD,7697,A E,499,Special Study,3003,33692,3,,,,ARR,Katz,J,5,0,Face-to-face
SDSU,Fall 2023,GRAD,5933,A E,621,Theory of Elasticity,1001,33760,3,M206,5:30 PM,6:45 PM,MW,Venkataraman,S,40,5,Face-to-face
SDSU,Fall 2023,GRAD,11410,A E,696,Exprmntl Fluid Dynamics,1002,35157,1,E123,5:00 PM,6:50 PM,TR,Liu,X,40,5,Face-to-face
SDSU,Fall 2023,UGRD,7844,CON E,499,Special Study,1001,29421,3,,,,ARR,Zhao,D,1,0,Face-to-face
SDSU,Fall 2023,UGRD,7847,CON E,499,Special Study,3001,29421,3,,,,ARR,Alves,T,5,1,Face-to-face
SDSU,Fall 2023,UGRD,7848,CON E,499,Special Study,3002,29421,3,,,,ARR,Mitropoulos,P,5,0,Face-to-face
SDSU,Fall 2023,UGRD,7849,CON E,499,Special Study,3003,29421,3,,,,ARR,Akhavian,R,5,0,Face-to-face
SDSU,Fall 2023,UGRD,9859,CON E,400,Preconstruction Mgt,1001,37981,3,HH146,4:00 PM,6:40 PM,W,Shirkey,D,25,17,Face-to-face
SDSU,Fall 2023,UGRD,6414,M E,190,Computer-Aided Design,2001,37991,1,E221,8:00 AM,8:50 AM,W,Saghafi,C,40,40,Face-to-face
SDSU,Fall 2023,UGRD,8322,M E,499,Special Study,3020,2314,3,,,,ARR,Xu,W,10,5,Face-to-face
SDSU,Fall 2023,UGRD,8325,M E,499,Special Study,3021,2314,3,,,,ARR,Park,S,10,0,Face-to-face
SDSU,Fall 2023,UGRD,8327,M E,499,Special Study,3022,2314,3,,,,ARR,Kang,S,10,0,Face-to-face
SDSU,Fall 2023,GRAD,8330,M E, 799A,Thesis or Project,1001,2346,3,,,,ARR,Grad,O,1,0,Face-to-face
SDSU,Fall 2023,GRAD,11672,M E,797,Research,1001,2344,3,,,,ARR,Abraham,J,10,0,Face-to-face
SDSU,Fall 2023,UGRD,6837,M E,580,Biomechanics,1001,38023,3,HH221,5:30 PM,6:45 PM,TR,May-Newman,K,80,38,Face-to-face
SDSU,Fall 2023,GRAD,6839,M E,645,Mech Behavior of Eng Matl,1001,18204,3,LSN134,5:30 PM,6:45 PM,TR,Youssef,G,42,12,Face-to-face
SDSU,Fall 2023,GRAD,6840,M E,657,Convection Heat Transfer,1001,27081,3,LSS244,7:00 PM,8:15 PM,MW,Miller,F,45,10,Face-to-face
SDSU,Fall 2023,GRAD,6842,M E,696,Comp Transprt Phenomena,1001,37675,3,LL406,5:00 PM,6:15 PM,MW,Bhalla,A,40,6,Face-to-face
SDSU,Fall 2023,GRAD,6843,M E,683,Design Medical Devices,1001,29828,3,LL406,8:00 AM,10:40 AM,M,Uskokovic,V,40,13,Face-to-face
SDSU,Fall 2023,GRAD,6848,M E,688,Tissue Engineering,1001,39328,3,E427,5:30 PM,6:45 PM,TR,Katira,P,40,7,Face-to-face
SDSU,Fall 2023,UGRD,5832,A E,331,Feedback Flight Control,1001,38492,3,OP201,11:00 AM,11:50 AM,MWF,Bani Younes,A,100,31,Face-to-face
SDSU,Fall 2023,UGRD,2569,E E, 458L,Communication & Dsp Lab,1001,34034,1,E101F,4:00 PM,6:40 PM,R,Baskar,H,12,10,Face-to-face
SDSU,Fall 2023,UGRD,2570,E E, 458L,Communication & Dsp Lab,2001,34034,1,E101F,9:30 AM,12:10 PM,T,Pantskalashvili,L,12,12,Face-to-face
SDSU,Fall 2023,GRAD,2574,E E,795,Internship / Practicum,1001,27159,1,,,,ARR,Nagaraj,S,60,2,Face-to-face
SDSU,Fall 2023,UGRD,2673,COMPE,160,Intro to Computer Prog,1002,38495,1,PS231,2:00 PM,3:20 PM,MW,,,25,14,Face-to-face
SDSU,Fall 2023,UGRD,2675,COMPE,160,Intro to Computer Prog,1004,38495,1,PS231,2:00 PM,4:40 PM,F,Narasimhiah Ramesh,S,25,19,Face-to-face
SDSU,Fall 2023,UGRD,2676,COMPE,160,Intro to Computer Prog,1005,38495,1,LL406,2:00 PM,3:20 PM,MW,Narasimhiah Ramesh,S,25,24,Face-to-face
SDSU,Fall 2023,UGRD,2677,COMPE,160,Intro to Computer Prog,2002,38495,1,E207,3:30 PM,4:50 PM,TR,Tian,J,25,25,Face-to-face
SDSU,Fall 2023,UGRD,6260,M E,190,Computer-Aided Design,1001,37991,1,E221,8:00 AM,8:50 AM,M,Saghafi,C,40,40,Face-to-face
SDSU,Fall 2023,UGRD,6262,M E,190,Computer-Aided Design,1002,37991,1,E221,9:00 AM,11:40 AM,M,Saghafi,C,40,40,Face-to-face
SDSU,Fall 2023,UGRD,2218,COMPE,260,Data Structures OOP C++,1001,38496,3,E423B,7:00 PM,8:15 PM,MW,Tutberidze,M,32,27,Face-to-face
SDSU,Fall 2023,UGRD,2219,COMPE,270,Digital Systems,1001,38497,3,GMCS301,2:00 PM,3:15 PM,TR,Huang,K,110,89,Face-to-face
SDSU,Fall 2023,UGRD,2220,COMPE,271,Computer Organization,1001,34669,3,AH2108,5:00 PM,6:15 PM,MW,Arnold,K,125,61,Face-to-face
SDSU,Fall 2023,UGRD,2221,COMPE,361,Advanced Programming,1001,34670,3,GMCS301,7:00 PM,8:15 PM,TR,Tutberidze,M,90,40,Face-to-face
SDSU,Fall 2023,UGRD,2222,COMPE,375,Embedded Syst Programming,1002,34671,1,E207,8:00 AM,10:40 AM,F,Kocal,C,30,7,Face-to-face
SDSU,Fall 2023,GRAD,2746,E E,798,Special Study,3010,1141,3,,,,ARR,,,10,0,Face-to-face
SDSU,Fall 2023,UGRD,2377,E E,503,Biomedical Instrumentatn,1001,39179,3,P149,2:00 PM,3:15 PM,MW,Toreyin,H,42,42,Face-to-face
SDSU,Fall 2023,UGRD,2378,E E,540,Microwave Devices & Syst,1001,33640,3,E423B,5:30 PM,6:45 PM,MW,Ahmed,A,49,21,Face-to-face
SDSU,Fall 2023,UGRD,2379,E E,584,Power Electronics,1001,35892,3,PSFA310,9:00 AM,9:50 AM,MWF,Sabzehgar,R,40,8,Face-to-face
SDSU,Fall 2023,GRAD,2381,E E,601,Linear Sys Theory & Desgn,1001,30645,3,E201,5:30 PM,6:45 PM,TR,Seshagiri,S,40,11,Face-to-face
SDSU,Fall 2023,GRAD,2383,E E,602,Stochastic Signals & Sys,1001,30646,3,E423B,7:00 PM,8:15 PM,TR,Ashrafi,A,44,23,Face-to-face
SDSU,Fall 2023,UGRD,2560,E E, 330L,Engr Electronics Lab,1001,36135,1,E202F,9:30 AM,12:10 PM,T,Tandel,D,22,16,Face-to-face
SDSU,Fall 2023,UGRD,2241,E E,310,Circuit Analysis II,1001,39336,3,HH214,11:00 AM,12:15 PM,TR,Huang,T,100,58,Face-to-face
SDSU,Fall 2023,UGRD,2242,E E,330,Fund of Engr Electronics,1001,1081,3,SH101,9:30 AM,10:45 AM,TR,Teh,Y,65,49,Face-to-face
SDSU,Fall 2023,UGRD,2243,E E,330,Fund of Engr Electronics,2001,1081,3,PSFA308,5:30 PM,6:45 PM,TR,Yamada,H,49,28,Face-to-face
SDSU,Fall 2023,UGRD,2244,E E,340,Electric & Magnetic Field,1001,39337,3,P144,12:00 PM,12:50 PM,MWF,Yamada,H,72,24,Face-to-face
SDSU,Fall 2023,UGRD,2245,E E,380,Electrical Energy Conver,1001,1085,3,PSFA310,10:00 AM,10:50 AM,MWF,Sabzehgar,R,50,39,Face-to-face
SDSU,Fall 2023,UGRD,2401,E E,296,Electric Circuit Lab,2001,38588,1,E202F,4:00 PM,6:40 PM,T,,,22,0,Face-to-face
SDSU,Fall 2023,UGRD,2085,COMPE,160,Intro to Computer Prog,1001,38495,2,NE060,9:00 AM,9:50 AM,MW,Paolini,C,85,77,Face-to-face
SDSU,Fall 2023,GRAD,2738,E E,797,Research,3015,29826,3,,,,ARR,Ahmed,A,5,0,Face-to-face
SDSU,Fall 2023,GRAD,2739,E E,797,Research,3016,29826,3,,,,ARR,Seshagiri,S,5,0,Face-to-face
SDSU,Fall 2023,GRAD,2740,E E,797,Research,3017,29826,3,,,,ARR,Teh,Y,5,0,Face-to-face
SDSU,Fall 2023,GRAD,2741,E E,798,Special Study,1001,1141,1,,,,ARR,Sharma,S,0,0,Face-to-face
SDSU,Fall 2023,GRAD,2742,E E,798,Special Study,3006,1141,3,,,,ARR,,,10,0,Face-to-face
SDSU,Fall 2023,GRAD,2743,E E,798,Special Study,3007,1141,3,,,,ARR,,,10,0,Face-to-face
SDSU,Fall 2023,GRAD,2744,E E,798,Special Study,3008,1141,3,,,,ARR,,,10,0,Face-to-face
SDSU,Fall 2023,GRAD,2745,E E,798,Special Study,3009,1141,3,,,,ARR,,,10,0,Face-to-face
SDSU,Fall 2023,UGRD,2561,E E, 330L,Engr Electronics Lab,2001,36135,1,E202F,9:00 AM,11:40 AM,W,Tandel,D,22,22,Face-to-face
SDSU,Fall 2023,UGRD,2562,E E, 330L,Engr Electronics Lab,3001,36135,1,E202F,1:00 PM,3:40 PM,T,Abulashvili,B,22,22,Face-to-face
SDSU,Fall 2023,UGRD,2563,E E, 330L,Engr Electronics Lab,4001,36135,1,E202F,1:00 PM,3:40 PM,W,Abulashvili,B,22,22,Face-to-face
SDSU,Fall 2023,UGRD,2564,E E, 380L,Elec Energy Convers Lab,3001,36136,1,E101H,5:00 PM,7:40 PM,M,Betancourt,R,16,9,Face-to-face
SDSU,Fall 2023,UGRD,2565,E E, 380L,Elec Energy Convers Lab,2001,36136,1,E101H,2:00 PM,4:40 PM,M,Betancourt,R,16,15,Face-to-face
SDSU,Fall 2023,UGRD,2566,E E, 420L,Control Systems Lab,1001,37569,1,E101G,10:00 AM,12:40 PM,M,Seshagiri,S,16,4,Face-to-face
SDSU,Fall 2023,UGRD,2567,E E, 430L,Electronic Circuits Lab,1001,37837,1,E202F,3:00 PM,5:40 PM,F,Phillips,D,22,20,Face-to-face
SDSU,Fall 2023,UGRD,2568,E E, 430L,Electronic Circuits Lab,2001,37837,1,E202F,10:00 AM,12:40 PM,M,,,22,19,Face-to-face
SDSU,Fall 2023,UGRD,2236,E E,200,Analytical Methds for E E,1001,38498,3,OP220,2:00 PM,3:15 PM,MW,Nguyen,H,120,111,Face-to-face
SDSU,Fall 2023,UGRD,2238,E E,204,Princ Electrical Engr,2001,14641,3,GMCS313,5:30 PM,6:45 PM,TR,Phillips,D,60,51,Face-to-face
SDSU,Fall 2023,UGRD,2239,E E,210,Circuit Analysis I,1001,30523,3,E328,9:30 AM,10:45 AM,TR,Kaveh,P,49,47,Face-to-face
SDSU,Fall 2023,UGRD,2240,E E,300,Comp & Stat Meth for E E,1001,36966,3,COM207,5:00 PM,6:15 PM,MW,Chung,S,70,62,Face-to-face
SDSU,Fall 2023,UGRD,2213,COMPE,160,Intro to Computer Prog,1003,38495,1,LL406,3:30 PM,4:50 PM,TR,Narasimhiah Ramesh,S,25,20,Face-to-face
SDSU,Fall 2023,UGRD,2369,E E,410,Signals and Systems,1001,36137,3,HH214,8:00 AM,9:15 AM,TR,Ashrafi,A,85,45,Face-to-face
SDSU,Fall 2023,UGRD,2370,E E,420,Feedback Control Systems,1001,27631,3,SSW1500,3:30 PM,4:45 PM,TR,Kaveh,P,54,49,Face-to-face
SDSU,Fall 2023,UGRD,2371,E E,430,Analysis&Des of Elec Circ,1001,39338,3,HT183,9:00 AM,9:50 AM,MWF,Toreyin,H,90,33,Face-to-face
SDSU,Fall 2023,UGRD,2372,E E,440,Electromagnetic Waves,1001,36141,3,OP201,5:30 PM,6:45 PM,TR,Engin,A,75,53,Face-to-face
SDSU,Fall 2023,UGRD,2373,E E,450,Digital Signal Processing,1001,36812,3,SSE1401,2:00 PM,3:15 PM,TR,Kumar,S,70,50,Face-to-face
SDSU,Fall 2023,UGRD,2374,E E,458,Analog & Pulse Comm Syst,1001,26875,3,P149,12:30 PM,1:45 PM,TR,Nagaraj,S,42,41,Face-to-face
SDSU,Fall 2023,UGRD,2375,E E,480,Power System Analysis,1001,39339,3,E201,12:30 PM,1:45 PM,TR,Manshadi,S,40,34,Face-to-face
SDSU,Fall 2023,GRAD,4478,E E,797,Research,3018,29826,3,,,,ARR,Toreyin,H,5,0,Face-to-face
SDSU,Fall 2023,GRAD,4479,E E,797,Research,3019,29826,3,,,,ARR,Xie,J,5,0,Face-to-face
SDSU,Fall 2023,GRAD,4480,E E,797,Research,3020,29826,3,,,,ARR,Sarkar,M,5,0,Face-to-face
SDSU,Fall 2023,GRAD,4263,E E,797,Research,3001,29826,3,,,,ARR,Aksanli,B,5,0,Face-to-face
SDSU,Fall 2023,GRAD,4264,E E,797,Research,3002,29826,3,,,,ARR,Alimohammad,A,5,0,Face-to-face
SDSU,Fall 2023,GRAD,4279,E E,798,Special Study,3005,1141,3,,,,ARR,,,10,0,Face-to-face
SDSU,Fall 2023,GRAD,4265,E E,797,Research,3003,29826,3,,,,ARR,Ashrafi,A,5,2,Face-to-face
SDSU,Fall 2023,GRAD,4266,E E,797,Research,3004,29826,3,,,,ARR,Engin,A,5,1,Face-to-face
SDSU,Fall 2023,GRAD,4267,E E,797,Research,3005,29826,3,,,,ARR,Huang,K,5,0,Face-to-face
SDSU,Fall 2023,GRAD,4268,E E,797,Research,3006,29826,3,,,,ARR,Huang,T,5,0,Face-to-face
SDSU,Fall 2023,GRAD,4269,E E,797,Research,3007,29826,3,,,,ARR,Kumar,S,5,1,Face-to-face
SDSU,Fall 2023,GRAD,4270,E E,797,Research,3008,29826,3,,,,ARR,Manshadi,S,5,1,Face-to-face
